,sample,population,percentage
3166,sample07836,cd4_t_cell,35.955126879825976
3167,sample07836,cd8_t_cell,24.147168013519465
3168,sample07836,monocyte,22.38891835285446
3169,sample07836,nk_cell,8.041565165802224
3170,sample07837,b_cell,9.319555111359698
3171,sample07837,cd4_t_cell,25.968953154656568
3172,sample07837,cd8_t_cell,29.93003915240095
3173,sample07837,monocyte,18.962782296146194
3174,sample07837,nk_cell,15.81867028543659
3175,sample07838,b_cell,6.733428517227952
3176,sample07838,cd4_t_cell,36.59354812943678
3177,sample07838,cd8_t_cell,20.613636590552833
3178,sample07838,monocyte,23.816607925556877
3179,sample07838,nk_cell,12.242778837225556
3180,sample07905,b_cell,9.935050344008474
3181,sample07905,cd4_t_cell,33.03123361545951
3182,sample07905,cd8_t_cell,19.632558288838716
3183,sample07905,monocyte,21.605658217147994
3184,sample07905,nk_cell,15.795499534545298
3185,sample07906,b_cell,5.957964217474379
3186,sample07906,cd4_t_cell,24.21942852179955
3187,sample07906,cd8_t_cell,26.42109605697412
3188,sample07906,monocyte,19.83997741879451
3189,sample07906,nk_cell,23.561533784957444
3190,sample07907,b_cell,5.984823278128991
3191,sample07907,cd4_t_cell,33.26964977621312
3192,sample07907,cd8_t_cell,24.93747920445642
3193,sample07907,monocyte,19.91327587502281
3194,sample07907,nk_cell,15.894771866178665
3195,sample07968,b_cell,6.402795051695165
3196,sample07968,cd4_t_cell,28.20495779889679
3197,sample07968,cd8_t_cell,34.354261409488366
3198,sample07968,monocyte,23.743698316702904
3199,sample07968,nk_cell,7.294287423216778
3200,sample07969,b_cell,8.060027184214663
3201,sample07969,cd4_t_cell,31.250751264435834
3202,sample07969,cd8_t_cell,24.90037077789387
3203,sample07969,monocyte,26.87076402437333
3204,sample07969,nk_cell,8.9180867490823
3205,sample07970,b_cell,17.767333253502574
3206,sample07970,cd4_t_cell,28.68818105616094
3207,sample07970,cd8_t_cell,23.545084421027422
3208,sample07970,monocyte,21.69101504809803
3209,sample07970,nk_cell,8.308386221211032
3210,sample08040,b_cell,8.872436635161709
3211,sample08040,cd4_t_cell,29.716455375023788
3212,sample08040,cd8_t_cell,28.470453907007514
3213,sample08040,monocyte,15.573659075874692
3214,sample08040,nk_cell,17.3669950069323
3215,sample08041,b_cell,6.146258180783458
3216,sample08041,cd4_t_cell,38.80826667509775
3217,sample08041,cd8_t_cell,18.009843287278553
3218,sample08041,monocyte,16.307818773910018
3219,sample08041,nk_cell,20.727813082930222
3220,sample08042,b_cell,12.450273435609544
3221,sample08042,cd4_t_cell,32.16667473261385
3222,sample08042,cd8_t_cell,18.28098533610802
3223,sample08042,monocyte,17.332429947248706
3224,sample08042,nk_cell,19.769636548419882
3225,sample08055,b_cell,8.465162907268171
3226,sample08055,cd4_t_cell,40.17042606516291
3227,sample08055,cd8_t_cell,21.442606516290727
3228,sample08055,monocyte,15.391478696741855
3229,sample08055,nk_cell,14.53032581453634
3230,sample08056,b_cell,6.961079278692295
3231,sample08056,cd4_t_cell,33.853937105954046
3232,sample08056,cd8_t_cell,21.04133530076845
3233,sample08056,monocyte,24.561638847900657
3234,sample08056,nk_cell,13.582009466684552
3235,sample08057,b_cell,10.872405724877693
3236,sample08057,cd4_t_cell,25.248412288431737
3237,sample08057,cd8_t_cell,25.611028391422813
3238,sample08057,monocyte,21.45613661916193
3239,sample08057,nk_cell,16.812016976105827
3240,sample08085,b_cell,17.7772612683485
3241,sample08085,cd4_t_cell,26.556828949956195
3242,sample08085,cd8_t_cell,23.900877867372298
3243,sample08085,monocyte,17.986447587205664
3244,sample08085,nk_cell,13.778584327117342
3245,sample08086,b_cell,10.524915039102485
3246,sample08086,cd4_t_cell,34.099005036236335
3247,sample08086,cd8_t_cell,20.632190967530608
3248,sample08086,monocyte,19.793841870368095
3249,sample08086,nk_cell,14.950047086762478
3250,sample08087,b_cell,6.971112264314132
3251,sample08087,cd4_t_cell,21.480530594779633
3252,sample08087,cd8_t_cell,25.59291326395907
3253,sample08087,monocyte,19.849051793989386
3254,sample08087,nk_cell,26.106392082957782
3255,sample08121,b_cell,6.220682532168524
3256,sample08121,cd4_t_cell,35.99969875629384
3257,sample08121,cd8_t_cell,35.667254809140594
3258,sample08121,monocyte,13.30744071954211
3259,sample08121,nk_cell,8.80492318285493
3260,sample08122,b_cell,8.20207258650336
3261,sample08122,cd4_t_cell,28.585878090719337
3262,sample08122,cd8_t_cell,17.068954419648193
3263,sample08122,monocyte,30.445137145641958
3264,sample08122,nk_cell,15.69795775748715
3265,sample08123,b_cell,6.77332937828493
3266,sample08123,cd4_t_cell,29.990081480176865
3267,sample08123,cd8_t_cell,30.503619796253208
3268,sample08123,monocyte,20.046533616366485
3269,sample08123,nk_cell,12.68643572891851
3270,sample08127,b_cell,13.540242281840417
3271,sample08127,cd4_t_cell,34.66575506037787
3272,sample08127,cd8_t_cell,25.60714904762822
3273,sample08127,monocyte,11.354313117500915
3274,sample08127,nk_cell,14.832540492652582
3275,sample08128,b_cell,13.21942948706005
3276,sample08128,cd4_t_cell,24.790855396769206
3277,sample08128,cd8_t_cell,25.825864992267704
3278,sample08128,monocyte,19.854297479085538
3279,sample08128,nk_cell,16.3095526448175
3280,sample08129,b_cell,9.032622694128657
3281,sample08129,cd4_t_cell,29.41601578786447
3282,sample08129,cd8_t_cell,25.870231907422333
3283,sample08129,monocyte,21.598984536416786
3284,sample08129,nk_cell,14.082145074167755
3285,sample08151,b_cell,6.777681336462318
3286,sample08151,cd4_t_cell,28.662358954576142
3287,sample08151,cd8_t_cell,30.482956676417956
3288,sample08151,monocyte,17.219061090215494
3289,sample08151,nk_cell,16.857941942328093
3290,sample08152,b_cell,9.592232209120144
3291,sample08152,cd4_t_cell,21.38513234930321
3292,sample08152,cd8_t_cell,29.554918776284325
3293,sample08152,monocyte,27.285190071740743
3294,sample08152,nk_cell,12.182526593551579
3295,sample08153,b_cell,6.132830529613371
3296,sample08153,cd4_t_cell,35.76289662080547
3297,sample08153,cd8_t_cell,23.882194659674553
3298,sample08153,monocyte,21.771793889756356
3299,sample08153,nk_cell,12.450284300150251
3300,sample08166,b_cell,9.511068097501731
3301,sample08166,cd4_t_cell,26.54825273025723
3302,sample08166,cd8_t_cell,22.606814494321256
3303,sample08166,monocyte,29.737269078591556
3304,sample08166,nk_cell,11.596595599328229
3305,sample08167,b_cell,6.601636123030036
3306,sample08167,cd4_t_cell,29.872278140915107
3307,sample08167,cd8_t_cell,23.642579299835585
3308,sample08167,monocyte,24.14885511488952
3309,sample08167,nk_cell,15.734651321329752
3310,sample08168,b_cell,6.117982962816864
3311,sample08168,cd4_t_cell,30.556103425281528
3312,sample08168,cd8_t_cell,35.10467442450199
3313,sample08168,monocyte,12.244418772834427
3314,sample08168,nk_cell,15.976820414565195
3315,sample08178,b_cell,13.158468810055576
3316,sample08178,cd4_t_cell,31.6293564639277
3317,sample08178,cd8_t_cell,30.63003168337402
3318,sample08178,monocyte,8.634498519711213
3319,sample08178,nk_cell,15.94764452293149
3320,sample08179,b_cell,13.302949436798496
3321,sample08179,cd4_t_cell,25.607428063126545
3322,sample08179,cd8_t_cell,19.785513677750792
3323,sample08179,monocyte,28.60583890538015
3324,sample08179,nk_cell,12.69826991694402
3325,sample08180,b_cell,6.191660541128375
3326,sample08180,cd4_t_cell,28.09356466051092
3327,sample08180,cd8_t_cell,32.91075510265731
3328,sample08180,monocyte,13.726576109393722
3329,sample08180,nk_cell,19.077443586309673
3330,sample08199,b_cell,9.020479933802234
3331,sample08199,cd4_t_cell,28.376086057095574
3332,sample08199,cd8_t_cell,24.54385601985933
3333,sample08199,monocyte,18.838436077782376
3334,sample08199,nk_cell,19.22114191146049
3335,sample08200,b_cell,17.645220477044983
3336,sample08200,cd4_t_cell,27.762767909349357
3337,sample08200,cd8_t_cell,29.05115228743674
3338,sample08200,monocyte,14.986793556061858
3339,sample08200,nk_cell,10.554065770107062
3340,sample08201,b_cell,6.807501799246433
3341,sample08201,cd4_t_cell,23.78180432665848
3342,sample08201,cd8_t_cell,22.691672664154776
3343,sample08201,monocyte,28.97845137801109
3344,sample08201,nk_cell,17.740569831929214
3345,sample08247,b_cell,15.495625096739536
3346,sample08247,cd4_t_cell,29.009114002421903
3347,sample08247,cd8_t_cell,20.802869863699684
3348,sample08247,monocyte,20.692700603654707
3349,sample08247,nk_cell,13.99969043348417
3350,sample08248,b_cell,4.659659925332201
3351,sample08248,cd4_t_cell,36.897747580374045
3352,sample08248,cd8_t_cell,17.31160535767999
3353,sample08248,monocyte,16.618008740732876
3354,sample08248,nk_cell,24.512978395880886
3355,sample08249,b_cell,11.677363326343437
3356,sample08249,cd4_t_cell,33.12893181673763
3357,sample08249,cd8_t_cell,25.42310054860096
3358,sample08249,monocyte,12.582872635614581
3359,sample08249,nk_cell,17.187731672703396
3360,sample08274,b_cell,9.490631940796446
3361,sample08274,cd4_t_cell,32.425557798114404
3362,sample08274,cd8_t_cell,25.798335591252176
3363,sample08274,monocyte,21.576488152838067
3364,sample08274,nk_cell,10.708986516998904
3365,sample08275,b_cell,5.387099750853557
3366,sample08275,cd4_t_cell,27.701393374550154
3367,sample08275,cd8_t_cell,17.48915751591769
3368,sample08275,monocyte,30.51397988373166
3369,sample08275,nk_cell,18.90836947494694
3370,sample08276,b_cell,12.734659142715309
3371,sample08276,cd4_t_cell,28.030433505222526
3372,sample08276,cd8_t_cell,26.233195214118552
3373,sample08276,monocyte,21.473654350755265
3374,sample08276,nk_cell,11.528057787188345
3375,sample08289,b_cell,12.93826925818562
3376,sample08289,cd4_t_cell,27.56831250297011
3377,sample08289,cd8_t_cell,31.844318775839948
3378,sample08289,monocyte,19.12179822268688
3379,sample08289,nk_cell,8.527301240317446
3380,sample08290,b_cell,12.625703478180643
3381,sample08290,cd4_t_cell,32.95322446720177
3382,sample08290,cd8_t_cell,19.28129901282406
3383,sample08290,monocyte,20.76759848694529
3384,sample08290,nk_cell,14.372174554848232
3385,sample08291,b_cell,12.132617131359586
3386,sample08291,cd4_t_cell,26.792900258695028
3387,sample08291,cd8_t_cell,13.441362460477148
3388,sample08291,monocyte,26.92673900546134
3389,sample08291,nk_cell,20.706381144006897
3390,sample08298,b_cell,7.941837805426473
3391,sample08298,cd4_t_cell,29.372907610053467
3392,sample08298,cd8_t_cell,34.546544745915156
3393,sample08298,monocyte,16.354369659721183
3394,sample08298,nk_cell,11.784340178883726
3395,sample08299,b_cell,14.743167280480714
3396,sample08299,cd4_t_cell,24.9496026361698
3397,sample08299,cd8_t_cell,31.604962201977127
3398,sample08299,monocyte,18.238030626090328
3399,sample08299,nk_cell,10.46423725528203
3400,sample08300,b_cell,16.32858340318525
3401,sample08300,cd4_t_cell,29.716051969823972
3402,sample08300,cd8_t_cell,26.34325230511316
3403,sample08300,monocyte,17.367979882648786
3404,sample08300,nk_cell,10.244132439228835
3405,sample08328,b_cell,4.8674009320331155
3406,sample08328,cd4_t_cell,38.65938713036892
3407,sample08328,cd8_t_cell,20.819263420330103
3408,sample08328,monocyte,26.38831907932801
3409,sample08328,nk_cell,9.265629437939849
3410,sample08329,b_cell,9.141728354835097
3411,sample08329,cd4_t_cell,32.40028917919946
3412,sample08329,cd8_t_cell,28.444439918948365
3413,sample08329,monocyte,16.388518363897404
3414,sample08329,nk_cell,13.625024183119674
3415,sample08330,b_cell,3.8376440807335195
3416,sample08330,cd4_t_cell,39.18319629762031
3417,sample08330,cd8_t_cell,25.18623008473348
3418,sample08330,monocyte,12.710022125390093
3419,sample08330,nk_cell,19.082907411522594
3420,sample08337,b_cell,6.727943295107474
3421,sample08337,cd4_t_cell,35.312818148639046
3422,sample08337,cd8_t_cell,29.42622793369062
3423,sample08337,monocyte,16.379492498895484
3424,sample08337,nk_cell,12.153518123667377
3425,sample08338,b_cell,8.286426044954931
3426,sample08338,cd4_t_cell,27.030958810329746
3427,sample08338,cd8_t_cell,28.5798501502301
3428,sample08338,monocyte,26.56790780816187
3429,sample08338,nk_cell,9.534857186323356
3430,sample08339,b_cell,15.682837136668178
3431,sample08339,cd4_t_cell,27.433378671099693
3432,sample08339,cd8_t_cell,27.798095813812907
3433,sample08339,monocyte,20.604503551458365
3434,sample08339,nk_cell,8.481184826960858
3435,sample08349,b_cell,10.791053315050082
3436,sample08349,cd4_t_cell,33.19318192137597
3437,sample08349,cd8_t_cell,32.75547362398859
3438,sample08349,monocyte,10.401474768205306
3439,sample08349,nk_cell,12.858816371380053
3440,sample08350,b_cell,8.630140837151773
3441,sample08350,cd4_t_cell,31.846250433381122
3442,sample08350,cd8_t_cell,31.200629691057824
3443,sample08350,monocyte,12.193704963502281
3444,sample08350,nk_cell,16.129274074907
3445,sample08351,b_cell,9.051349888147747
3446,sample08351,cd4_t_cell,26.243909414997397
3447,sample08351,cd8_t_cell,31.939691716804397
3448,sample08351,monocyte,19.964861027406357
3449,sample08351,nk_cell,12.800187952644105
3450,sample08352,b_cell,12.953428504563538
3451,sample08352,cd4_t_cell,31.772174116545752
3452,sample08352,cd8_t_cell,17.581324596302363
3453,sample08352,monocyte,23.286722833294327
3454,sample08352,nk_cell,14.406349949294016
3455,sample08353,b_cell,5.124809259205943
3456,sample08353,cd4_t_cell,49.03022101939558
3457,sample08353,cd8_t_cell,21.953185731149052
3458,sample08353,monocyte,15.774623556847954
3459,sample08353,nk_cell,8.117160433401471
3460,sample08354,b_cell,10.222222222222221
3461,sample08354,cd4_t_cell,27.075480543834974
3462,sample08354,cd8_t_cell,27.54242850445382
3463,sample08354,monocyte,21.18612283169245
3464,sample08354,nk_cell,13.973745897796531
3465,sample08361,b_cell,11.284157786639897
3466,sample08361,cd4_t_cell,37.64056844451403
3467,sample08361,cd8_t_cell,16.8654503255754
3468,sample08361,monocyte,12.91802131206425
3469,sample08361,nk_cell,21.291802131206424
3470,sample08362,b_cell,10.856094621545813
3471,sample08362,cd4_t_cell,27.55884517346928
3472,sample08362,cd8_t_cell,25.902541514243357
3473,sample08362,monocyte,19.87351087315892
3474,sample08362,nk_cell,15.809007817582629
3475,sample08363,b_cell,10.929313060529108
3476,sample08363,cd4_t_cell,36.229601294373545
3477,sample08363,cd8_t_cell,17.63798257738918
3478,sample08363,monocyte,20.436743921908988
3479,sample08363,nk_cell,14.766359145799179
3480,sample08388,b_cell,6.7535816618911175
3481,sample08388,cd4_t_cell,33.10697230181471
3482,sample08388,cd8_t_cell,20.529130850047757
3483,sample08388,monocyte,26.702005730659025
3484,sample08388,nk_cell,12.908309455587393
3485,sample08389,b_cell,11.760963697182376
3486,sample08389,cd4_t_cell,31.651583246116274
3487,sample08389,cd8_t_cell,21.52619589977221
3488,sample08389,monocyte,19.46376900818814
3489,sample08389,nk_cell,15.597488148740997
3490,sample08390,b_cell,13.847483672685364
3491,sample08390,cd4_t_cell,34.57164809834806
3492,sample08390,cd8_t_cell,22.483672685363043
3493,sample08390,monocyte,14.98271225509028
3494,sample08390,nk_cell,14.114483288513254
3495,sample08403,b_cell,13.072596794128637
3496,sample08403,cd4_t_cell,25.59906487434249
3497,sample08403,cd8_t_cell,24.107271176859474
3498,sample08403,monocyte,22.58865010395608
3499,sample08403,nk_cell,14.63241705071332
3500,sample08404,b_cell,13.016517537251731
3501,sample08404,cd4_t_cell,30.001653591048562
3502,sample08404,cd8_t_cell,19.151340327411027
3503,sample08404,monocyte,21.776875447847576
3504,sample08404,nk_cell,16.053613096441104
3505,sample08405,b_cell,7.430425305418969
3506,sample08405,cd4_t_cell,31.98357580980382
3507,sample08405,cd8_t_cell,19.850965681553202
3508,sample08405,monocyte,19.099711055913215
3509,sample08405,nk_cell,21.63532214731079
3510,sample08442,b_cell,10.253229146864902
3511,sample08442,cd4_t_cell,28.816696515222763
3512,sample08442,cd8_t_cell,28.087324535513112
3513,sample08442,monocyte,18.637505127615082
3514,sample08442,nk_cell,14.20524467478414
3515,sample08443,b_cell,8.338536175961844
3516,sample08443,cd4_t_cell,27.962293890668658
3517,sample08443,cd8_t_cell,23.18147856258252
3518,sample08443,monocyte,19.695403416476463
3519,sample08443,nk_cell,20.82228795431051
3520,sample08444,b_cell,10.022420498741706
3521,sample08444,cd4_t_cell,28.02379318233814
3522,sample08444,cd8_t_cell,26.512010981468773
3523,sample08444,monocyte,24.812628689087166
3524,sample08444,nk_cell,10.629146648364218
3525,sample08466,b_cell,10.251555572469698
3526,sample08466,cd4_t_cell,37.89888303236732
3527,sample08466,cd8_t_cell,24.23838791315434
3528,sample08466,monocyte,16.736437501189275
3529,sample08466,nk_cell,10.874735980819363
3530,sample08467,b_cell,8.926628846793552
3531,sample08467,cd4_t_cell,33.949779284179485
3532,sample08467,cd8_t_cell,20.66727202438213
3533,sample08467,monocyte,23.47679112461678
3534,sample08467,nk_cell,12.97952872002805
3535,sample08468,b_cell,11.14540792098015
3536,sample08468,cd4_t_cell,28.861240383702157
3537,sample08468,cd8_t_cell,22.518757716782222
3538,sample08468,monocyte,19.908823250071233
3539,sample08468,nk_cell,17.56577072846424
3540,sample08481,b_cell,10.591773608331282
3541,sample08481,cd4_t_cell,20.89349359420321
3542,sample08481,cd8_t_cell,30.55945028951847
3543,sample08481,monocyte,20.411854737720883
3544,sample08481,nk_cell,17.543427770226156
3545,sample08482,b_cell,5.770333603591133
3546,sample08482,cd4_t_cell,33.738060867329786
3547,sample08482,cd8_t_cell,16.376633906148037
3548,sample08482,monocyte,27.300322331863395
3549,sample08482,nk_cell,16.81464929106765
3550,sample08483,b_cell,9.368002436271787
3551,sample08483,cd4_t_cell,35.594647367572506
3552,sample08483,cd8_t_cell,22.021389033194204
3553,sample08483,monocyte,23.126668219192805
3554,sample08483,nk_cell,9.889292943768698
3555,sample08568,b_cell,10.777546632778295
3556,sample08568,cd4_t_cell,24.027957906464614
3557,sample08568,cd8_t_cell,19.918702725286586
3558,sample08568,monocyte,21.792718062095798
