,sample,total_count,population,count,percentage
32347,sample06469,106428,cd8_t_cell,17303,16.257939639944375
32348,sample06469,106428,monocyte,21044,19.77299206975608
32349,sample06469,106428,nk_cell,14957,14.053632502724847
32350,sample06470,106481,b_cell,8550,8.029601525154723
32351,sample06470,106481,cd4_t_cell,26933,25.293714371578027
32352,sample06470,106481,cd8_t_cell,29706,27.89793484283581
32353,sample06470,106481,monocyte,29201,27.423671828776964
32354,sample06470,106481,nk_cell,12091,11.355077431654474
32355,sample06471,98217,b_cell,9418,9.588971359336979
32356,sample06471,98217,cd4_t_cell,24513,24.958001160695197
32357,sample06471,98217,cd8_t_cell,22150,22.55210401457996
32358,sample06471,98217,monocyte,21117,21.500351263019642
32359,sample06471,98217,nk_cell,21019,21.400572202368224
32360,sample06472,104544,b_cell,7797,7.458103764921947
32361,sample06472,104544,cd4_t_cell,32279,30.87599479644934
32362,sample06472,104544,cd8_t_cell,30626,29.29484236302418
32363,sample06472,104544,monocyte,20242,19.36218243036425
32364,sample06472,104544,nk_cell,13600,13.008876645240282
32365,sample06473,111184,b_cell,8642,7.772701108073104
32366,sample06473,111184,cd4_t_cell,38529,34.65336739099151
32367,sample06473,111184,cd8_t_cell,32550,29.27579507842855
32368,sample06473,111184,monocyte,18462,16.604907180889338
32369,sample06473,111184,nk_cell,13001,11.693229241617498
32370,sample06474,104450,b_cell,14778,14.148396361895644
32371,sample06474,104450,cd4_t_cell,31201,29.87170895165151
32372,sample06474,104450,cd8_t_cell,18059,17.289612254667304
32373,sample06474,104450,monocyte,23033,22.051699377692675
32374,sample06474,104450,nk_cell,17379,16.638583054092866
32375,sample06475,101600,b_cell,18030,17.746062992125985
32376,sample06475,101600,cd4_t_cell,28896,28.440944881889763
32377,sample06475,101600,cd8_t_cell,27090,26.663385826771652
32378,sample06475,101600,monocyte,13949,13.729330708661417
32379,sample06475,101600,nk_cell,13635,13.420275590551181
32380,sample06476,95576,b_cell,10298,10.77467146563991
32381,sample06476,95576,cd4_t_cell,29293,30.648907675567088
32382,sample06476,95576,cd8_t_cell,27291,28.554239558048046
32383,sample06476,95576,monocyte,11845,12.39327864735917
32384,sample06476,95576,nk_cell,16849,17.628902653385786
32385,sample06477,94054,b_cell,9625,10.23348289280626
32386,sample06477,94054,cd4_t_cell,20400,21.689667637740023
32387,sample06477,94054,cd8_t_cell,25809,27.440619218746676
32388,sample06477,94054,monocyte,16671,17.724923979841368
32389,sample06477,94054,nk_cell,21549,22.911306270865673
32390,sample06478,90068,b_cell,6704,7.443265088599724
32391,sample06478,90068,cd4_t_cell,28414,31.5472753919261
32392,sample06478,90068,cd8_t_cell,22243,24.695785406581695
32393,sample06478,90068,monocyte,19325,21.456011013900607
32394,sample06478,90068,nk_cell,13382,14.857663098991873
32395,sample06479,101971,b_cell,10398,10.197016798893802
32396,sample06479,101971,cd4_t_cell,35140,34.46077806435163
32397,sample06479,101971,cd8_t_cell,27364,26.835080562120602
32398,sample06479,101971,monocyte,16507,16.187935785664553
32399,sample06479,101971,nk_cell,12562,12.319188788969413
32400,sample06480,94627,b_cell,8865,9.368362095385038
32401,sample06480,94627,cd4_t_cell,28709,30.339120969702094
32402,sample06480,94627,cd8_t_cell,17000,17.96527418178744
32403,sample06480,94627,monocyte,19991,21.126105656947807
32404,sample06480,94627,nk_cell,20062,21.201137096177625
32405,sample06481,104870,b_cell,8197,7.816344045008106
32406,sample06481,104870,cd4_t_cell,36370,34.6810336607228
32407,sample06481,104870,cd8_t_cell,21812,20.799084580909696
32408,sample06481,104870,monocyte,22508,21.46276342137885
32409,sample06481,104870,nk_cell,15983,15.240774291980548
32410,sample06482,103178,b_cell,4066,3.940762565663223
32411,sample06482,103178,cd4_t_cell,39183,37.97611894008413
32412,sample06482,103178,cd8_t_cell,36800,35.666518056174766
32413,sample06482,103178,monocyte,11184,10.839520052724419
32414,sample06482,103178,nk_cell,11945,11.577080385353467
32415,sample06483,110141,b_cell,12345,11.208360192843719
32416,sample06483,110141,cd4_t_cell,32275,29.303347527260513
32417,sample06483,110141,cd8_t_cell,29333,26.632225964899536
32418,sample06483,110141,monocyte,22239,20.1913910351277
32419,sample06483,110141,nk_cell,13949,12.664675279868533
32420,sample06484,111819,b_cell,8067,7.214337456067395
32421,sample06484,111819,cd4_t_cell,34965,31.26928339548735
32422,sample06484,111819,cd8_t_cell,27874,24.92778508124737
32423,sample06484,111819,monocyte,31564,28.22776093508259
32424,sample06484,111819,nk_cell,9349,8.360833132115294
32425,sample06485,108814,b_cell,6529,6.000147039902954
32426,sample06485,108814,cd4_t_cell,38089,35.003767897513185
32427,sample06485,108814,cd8_t_cell,26425,24.28455897219108
32428,sample06485,108814,monocyte,25464,23.401400555075632
32429,sample06485,108814,nk_cell,12307,11.310125535317146
32430,sample06486,90211,b_cell,4791,5.310882264912261
32431,sample06486,90211,cd4_t_cell,31775,35.22297724224318
32432,sample06486,90211,cd8_t_cell,19222,21.307822771058962
32433,sample06486,90211,monocyte,15428,17.102127235037855
32434,sample06486,90211,nk_cell,18995,21.056190486747735
32435,sample06487,101394,b_cell,6499,6.409649486162889
32436,sample06487,101394,cd4_t_cell,31405,30.973233130165493
32437,sample06487,101394,cd8_t_cell,24582,24.24403810876383
32438,sample06487,101394,monocyte,17453,17.21305008185889
32439,sample06487,101394,nk_cell,21455,21.1600291930489
32440,sample06488,103220,b_cell,11715,11.349544661887231
32441,sample06488,103220,cd4_t_cell,22544,21.84072854098043
32442,sample06488,103220,cd8_t_cell,21144,20.48440224762643
32443,sample06488,103220,monocyte,24608,23.84034101918233
32444,sample06488,103220,nk_cell,23209,22.484983530323582
32445,sample06489,96954,b_cell,6634,6.8424201167564
32446,sample06489,96954,cd4_t_cell,24432,25.19957918188007
32447,sample06489,96954,cd8_t_cell,27066,27.916331456154467
32448,sample06489,96954,monocyte,22781,23.49670977989562
32449,sample06489,96954,nk_cell,16041,16.544959465313447
32450,sample06490,102673,b_cell,10800,10.5188316305163
32451,sample06490,102673,cd4_t_cell,29357,28.59271668306176
32452,sample06490,102673,cd8_t_cell,27163,26.455835516640207
32453,sample06490,102673,monocyte,19492,18.98454316129849
32454,sample06490,102673,nk_cell,15861,15.448073008483243
32455,sample06491,94433,b_cell,12853,13.610708121101734
32456,sample06491,94433,cd4_t_cell,30122,31.8977476094162
32457,sample06491,94433,cd8_t_cell,23890,25.298359683585186
32458,sample06491,94433,monocyte,17153,18.164201073777175
32459,sample06491,94433,nk_cell,10415,11.028983512119703
32460,sample06492,105475,b_cell,6588,6.246029864896895
32461,sample06492,105475,cd4_t_cell,43935,41.65442047878644
32462,sample06492,105475,cd8_t_cell,22758,21.576676937662953
32463,sample06492,105475,monocyte,20112,19.068025598483054
32464,sample06492,105475,nk_cell,12082,11.454847120170657
32465,sample06493,93766,b_cell,9261,9.876714374080157
32466,sample06493,93766,cd4_t_cell,33888,36.14103193055052
32467,sample06493,93766,cd8_t_cell,29109,31.044301772497494
32468,sample06493,93766,monocyte,12349,13.170018983426829
32469,sample06493,93766,nk_cell,9159,9.767932939445002
32470,sample06494,97246,b_cell,6880,7.074841124570677
32471,sample06494,97246,cd4_t_cell,27058,27.824280690208337
32472,sample06494,97246,cd8_t_cell,23636,24.305369886679145
32473,sample06494,97246,monocyte,21392,21.997819961746497
32474,sample06494,97246,nk_cell,18280,18.797688336795343
32475,sample06495,101885,b_cell,11635,11.419737939834127
32476,sample06495,101885,cd4_t_cell,29829,29.277126171664133
32477,sample06495,101885,cd8_t_cell,17833,17.50306718358934
32478,sample06495,101885,monocyte,28033,27.514354419198117
32479,sample06495,101885,nk_cell,14555,14.285714285714286
32480,sample06496,96723,b_cell,14294,14.778284379103212
32481,sample06496,96723,cd4_t_cell,27547,28.480299411722136
32482,sample06496,96723,cd8_t_cell,19116,19.76365497348097
32483,sample06496,96723,monocyte,16278,16.829502806984895
32484,sample06496,96723,nk_cell,19488,20.148258428708786
32485,sample06497,97808,b_cell,15207,15.547807950269917
32486,sample06497,97808,cd4_t_cell,33798,34.555455586455096
32487,sample06497,97808,cd8_t_cell,22102,22.597333551447733
32488,sample06497,97808,monocyte,20184,20.636348764927206
32489,sample06497,97808,nk_cell,6517,6.663054146900049
32490,sample06498,99161,b_cell,6196,6.2484242797067395
32491,sample06498,99161,cd4_t_cell,29030,29.27562247254465
32492,sample06498,99161,cd8_t_cell,21302,21.4822359597019
32493,sample06498,99161,monocyte,25779,25.997115801575216
32494,sample06498,99161,nk_cell,16854,16.996601486471494
32495,sample06499,97674,b_cell,13322,13.639248930114462
32496,sample06499,97674,cd4_t_cell,28532,29.211458525298443
32497,sample06499,97674,cd8_t_cell,27061,27.705428261359216
32498,sample06499,97674,monocyte,16828,17.22874050412597
32499,sample06499,97674,nk_cell,11931,12.21512377910191
32500,sample06500,94808,b_cell,8297,8.751371192304447
32501,sample06500,94808,cd4_t_cell,22965,24.22263943970973
32502,sample06500,94808,cd8_t_cell,25970,27.392203189604253
32503,sample06500,94808,monocyte,16244,17.133575225719348
32504,sample06500,94808,nk_cell,21332,22.500210952662222
32505,sample06501,109259,b_cell,10799,9.883853961687366
32506,sample06501,109259,cd4_t_cell,40526,37.09168123449784
32507,sample06501,109259,cd8_t_cell,27266,24.955381250057204
32508,sample06501,109259,monocyte,19821,18.141297284434234
32509,sample06501,109259,nk_cell,10847,9.92778626932335
32510,sample06502,96479,b_cell,10035,10.40122721006644
32511,sample06502,96479,cd4_t_cell,20884,21.64616134080992
32512,sample06502,96479,cd8_t_cell,21267,22.043138921423314
32513,sample06502,96479,monocyte,28077,29.10166979342655
32514,sample06502,96479,nk_cell,16216,16.80780273427378
32515,sample06503,90585,b_cell,9189,10.144063586686537
32516,sample06503,90585,cd4_t_cell,29286,32.32985593641332
32517,sample06503,90585,cd8_t_cell,22262,24.575812772534086
32518,sample06503,90585,monocyte,15425,17.02820555279572
32519,sample06503,90585,nk_cell,14423,15.922062151570348
32520,sample06504,93558,b_cell,9590,10.250326000983348
32521,sample06504,93558,cd4_t_cell,28354,30.306334038778083
32522,sample06504,93558,cd8_t_cell,22105,23.62705487505077
32523,sample06504,93558,monocyte,20515,21.92757433891276
32524,sample06504,93558,nk_cell,12994,13.888710746275038
32525,sample06505,92775,b_cell,10070,10.8542171921315
32526,sample06505,92775,cd4_t_cell,32591,35.12907572082997
32527,sample06505,92775,cd8_t_cell,23666,25.509027216383725
32528,sample06505,92775,monocyte,18580,20.026946914578282
32529,sample06505,92775,nk_cell,7868,8.48073295607653
32530,sample06506,106911,b_cell,17851,16.697065783689236
32531,sample06506,106911,cd4_t_cell,29171,27.28531208201214
32532,sample06506,106911,cd8_t_cell,20000,18.707148936966263
32533,sample06506,106911,monocyte,24705,23.108005724387574
32534,sample06506,106911,nk_cell,15184,14.202467472944786
32535,sample06507,106672,b_cell,8520,7.987100644967752
32536,sample06507,106672,cd4_t_cell,35889,33.64425528723564
32537,sample06507,106672,cd8_t_cell,27227,25.52403629818509
32538,sample06507,106672,monocyte,20992,19.67901604919754
32539,sample06507,106672,nk_cell,14044,13.16559172041398
32540,sample06508,106967,b_cell,8750,8.180092925855638
32541,sample06508,106967,cd4_t_cell,35655,33.33271008815803
32542,sample06508,106967,cd8_t_cell,24496,22.900520721343966
32543,sample06508,106967,monocyte,20026,18.721661820935427
32544,sample06508,106967,nk_cell,18040,16.865014443706936
32545,sample06509,90734,b_cell,8338,9.1894989750259
32546,sample06509,90734,cd4_t_cell,28509,31.420415720678026
32547,sample06509,90734,cd8_t_cell,26234,28.913086604800846
32548,sample06509,90734,monocyte,15738,17.345206868428594
32549,sample06509,90734,nk_cell,11915,13.131791831066634
32550,sample06510,94883,b_cell,5720,6.028477177155023
32551,sample06510,94883,cd4_t_cell,23873,25.160460778010812
32552,sample06510,94883,cd8_t_cell,33160,34.94830475427632
32553,sample06510,94883,monocyte,20646,21.759430034885067
32554,sample06510,94883,nk_cell,11484,12.103327255672776
32555,sample06511,95250,b_cell,9154,9.610498687664043
32556,sample06511,95250,cd4_t_cell,21189,22.245669291338583
32557,sample06511,95250,cd8_t_cell,19892,20.883989501312335
32558,sample06511,95250,monocyte,25778,27.063517060367452
32559,sample06511,95250,nk_cell,19237,20.196325459317585
32560,sample06512,107329,b_cell,8743,8.145981048924336
32561,sample06512,107329,cd4_t_cell,34387,32.03887113454891
32562,sample06512,107329,cd8_t_cell,22295,20.77257777487911
32563,sample06512,107329,monocyte,23632,22.018280241127748
32564,sample06512,107329,nk_cell,18272,17.024289800519895
32565,sample06513,89957,b_cell,6866,7.632535544760274
32566,sample06513,89957,cd4_t_cell,28328,31.490601064953257
32567,sample06513,89957,cd8_t_cell,28609,31.80297253132052
32568,sample06513,89957,monocyte,19806,22.017185988861346
32569,sample06513,89957,nk_cell,6348,7.056704870104605
32570,sample06514,91123,b_cell,11835,12.987939378642055
32571,sample06514,91123,cd4_t_cell,24785,27.199499577494155
32572,sample06514,91123,cd8_t_cell,26281,28.841236570349967
32573,sample06514,91123,monocyte,15281,16.769641034645478
32574,sample06514,91123,nk_cell,12941,14.201683438868344
32575,sample06515,93376,b_cell,13468,14.42340644276902
32576,sample06515,93376,cd4_t_cell,21371,22.887037354352294
32577,sample06515,93376,cd8_t_cell,19471,20.852253255654556
32578,sample06515,93376,monocyte,20347,21.790395819054147
32579,sample06515,93376,nk_cell,18719,20.04690712816998
32580,sample06516,96557,b_cell,10003,10.359683917271663
32581,sample06516,96557,cd4_t_cell,21994,22.778255331047983
32582,sample06516,96557,cd8_t_cell,27208,28.17817454974782
32583,sample06516,96557,monocyte,17784,18.418136437544664
32584,sample06516,96557,nk_cell,19568,20.265749764387873
32585,sample06517,107299,b_cell,13929,12.98148165406947
32586,sample06517,107299,cd4_t_cell,30590,28.50911937669503
32587,sample06517,107299,cd8_t_cell,23777,22.15957278259816
32588,sample06517,107299,monocyte,18171,16.934920176329694
32589,sample06517,107299,nk_cell,20832,19.414906010307647
32590,sample06518,104848,b_cell,3979,3.7950175492141005
32591,sample06518,104848,cd4_t_cell,42030,40.08660155653899
32592,sample06518,104848,cd8_t_cell,19895,18.975087746070503
32593,sample06518,104848,monocyte,27380,26.113993590721808
32594,sample06518,104848,nk_cell,11564,11.029299557454602
32595,sample06519,90573,b_cell,11220,12.38779768805273
32596,sample06519,90573,cd4_t_cell,30388,33.550837446038
32597,sample06519,90573,cd8_t_cell,20618,22.763958354034866
32598,sample06519,90573,monocyte,16372,18.076027072085502
32599,sample06519,90573,nk_cell,11975,13.2213794397889
32600,sample06520,105307,b_cell,12741,12.098910803650279
32601,sample06520,105307,cd4_t_cell,35252,33.475457471962926
32602,sample06520,105307,cd8_t_cell,21937,20.831473691207613
32603,sample06520,105307,monocyte,18716,17.772797629787192
32604,sample06520,105307,nk_cell,16661,15.821360403391987
32605,sample06521,95444,b_cell,7321,7.670466451531788
32606,sample06521,95444,cd4_t_cell,30705,32.17069695318721
32607,sample06521,95444,cd8_t_cell,23963,25.106868949331545
32608,sample06521,95444,monocyte,20633,21.617912074095806
32609,sample06521,95444,nk_cell,12822,13.434055571853653
32610,sample06522,102670,b_cell,12719,12.38823414824194
32611,sample06522,102670,cd4_t_cell,35573,34.647901042173956
32612,sample06522,102670,cd8_t_cell,25466,24.803740138307198
32613,sample06522,102670,monocyte,15074,14.681990844453102
32614,sample06522,102670,nk_cell,13838,13.478133826823804
32615,sample06523,105174,b_cell,6293,5.983417955007892
32616,sample06523,105174,cd4_t_cell,35585,33.834407743358625
32617,sample06523,105174,cd8_t_cell,21406,20.35293893928157
32618,sample06523,105174,monocyte,27057,25.725939871070796
32619,sample06523,105174,nk_cell,14833,14.103295491281115
32620,sample06524,90784,b_cell,9278,10.21986253084244
32621,sample06524,90784,cd4_t_cell,26809,29.53053401480437
32622,sample06524,90784,cd8_t_cell,18288,20.144518857948537
32623,sample06524,90784,monocyte,22659,24.959243919633415
32624,sample06524,90784,nk_cell,13750,15.145840676771238
32625,sample06525,111017,b_cell,13473,12.135979174360683
32626,sample06525,111017,cd4_t_cell,30230,27.230063864092887
32627,sample06525,111017,cd8_t_cell,25531,22.997378779826512
32628,sample06525,111017,monocyte,22797,20.534692884873486
32629,sample06525,111017,nk_cell,18986,17.10188529684643
32630,sample06526,93093,b_cell,11585,12.44454470260922
32631,sample06526,93093,cd4_t_cell,29335,31.51149925343474
32632,sample06526,93093,cd8_t_cell,16664,17.90037919070177
32633,sample06526,93093,monocyte,22899,24.59798266249879
32634,sample06526,93093,nk_cell,12610,13.54559419075548
32635,sample06527,109738,b_cell,9067,8.262406823525124
